PlayerId,PlayerName,nb_rows_in_Actions,random_value,SUM(Actions.OffensiveRebounds),SUM(Actions.FreeThrowsMade),SUM(Actions.BlockedShots),SUM(Actions.Points),SUM(Actions.FieldGoalAttempts),SUM(Actions.BlocksAgainst),SUM(Actions.PlusMinus),SUM(Actions.TotalRebounds),SUM(Actions.Turnovers),SUM(Actions.3PointAttempts),SUM(Actions.Starter),SUM(Actions.Minutes),SUM(Actions.PersonalFouls),SUM(Actions.DefensiveRebounds),SUM(Actions.Assists),SUM(Actions.FreeThrowAttempts),SUM(Actions.FieldGoalsMade),SUM(Actions.Steals),STD(Actions.OffensiveRebounds),STD(Actions.FreeThrowsMade),STD(Actions.BlockedShots),STD(Actions.Points),STD(Actions.FieldGoalAttempts),STD(Actions.BlocksAgainst),STD(Actions.PlusMinus),STD(Actions.TotalRebounds),STD(Actions.Turnovers),STD(Actions.3PointAttempts),STD(Actions.Starter),STD(Actions.Minutes),STD(Actions.PersonalFouls),STD(Actions.DefensiveRebounds),STD(Actions.Assists),STD(Actions.FreeThrowAttempts),STD(Actions.FieldGoalsMade),STD(Actions.Steals),MAX(Actions.OffensiveRebounds),MAX(Actions.FreeThrowsMade),MAX(Actions.BlockedShots),MAX(Actions.Points),MAX(Actions.FieldGoalAttempts),MAX(Actions.BlocksAgainst),MAX(Actions.PlusMinus),MAX(Actions.TotalRebounds),MAX(Actions.Turnovers),MAX(Actions.Starter),MAX(Actions.Minutes),MAX(Actions.PersonalFouls),MAX(Actions.DefensiveRebounds),MAX(Actions.Assists),MAX(Actions.FreeThrowAttempts),MAX(Actions.FieldGoalsMade),MAX(Actions.Steals),SKEW(Actions.OffensiveRebounds),SKEW(Actions.FreeThrowsMade),SKEW(Actions.BlockedShots),SKEW(Actions.Points),SKEW(Actions.FieldGoalAttempts),SKEW(Actions.BlocksAgainst),SKEW(Actions.PlusMinus),SKEW(Actions.TotalRebounds),SKEW(Actions.Turnovers),SKEW(Actions.Starter),SKEW(Actions.Minutes),SKEW(Actions.PersonalFouls),SKEW(Actions.DefensiveRebounds),SKEW(Actions.Assists),SKEW(Actions.FreeThrowAttempts),SKEW(Actions.FieldGoalsMade),SKEW(Actions.Steals),MIN(Actions.OffensiveRebounds),MIN(Actions.FreeThrowsMade),MIN(Actions.BlockedShots),MIN(Actions.Points),MIN(Actions.FieldGoalAttempts),MIN(Actions.BlocksAgainst),MIN(Actions.PlusMinus),MIN(Actions.TotalRebounds),MIN(Actions.Turnovers),MIN(Actions.Starter),MIN(Actions.Minutes),MIN(Actions.PersonalFouls),MIN(Actions.DefensiveRebounds),MIN(Actions.Assists),MIN(Actions.FreeThrowAttempts),MIN(Actions.FieldGoalsMade),MIN(Actions.Steals),MEAN(Actions.OffensiveRebounds),MEAN(Actions.FreeThrowsMade),MEAN(Actions.BlockedShots),MEAN(Actions.Points),MEAN(Actions.FieldGoalAttempts),MEAN(Actions.BlocksAgainst),MEAN(Actions.PlusMinus),MEAN(Actions.TotalRebounds),MEAN(Actions.Turnovers),MEAN(Actions.Starter),MEAN(Actions.Minutes),MEAN(Actions.PersonalFouls),MEAN(Actions.DefensiveRebounds),MEAN(Actions.Assists),MEAN(Actions.FreeThrowAttempts),MEAN(Actions.FieldGoalsMade),MEAN(Actions.Steals),MODE(Actions.TeamId),MODE(Actions.GameId),add_numerical
313,Ian Mahinmi,2,0.3964517877507715,3.0,0.0,0.0,6.0,13.0,4.0,4.0,8.0,1.0,6.0,0.0,2232.0,3.0,5.0,2.0,0.0,3.0,1.0,2.1213203435596424,0.0,0.0,1.4142135623730951,2.1213203435596424,2.8284271247461903,1.4142135623730951,1.4142135623730951,0.7071067811865476,0.0,0.0,101.82337649086284,0.7071067811865476,0.7071067811865476,0.0,0.0,0.7071067811865476,0.7071067811865476,3.0,0.0,0.0,4.0,8.0,4.0,3.0,5.0,1.0,0.0,1188.0,2.0,3.0,1.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,5.0,0.0,1.0,3.0,0.0,0.0,1044.0,1.0,2.0,1.0,0.0,1.0,0.0,1.5,0.0,0.0,3.0,6.5,2.0,2.0,4.0,0.5,0.0,1116.0,1.5,2.5,1.0,0.0,1.5,0.5,25.0,13.0,313
314,Rasual Butler,2,0.6146821924937644,3.0,4.0,4.0,14.0,7.0,0.0,7.0,8.0,2.0,6.0,0.0,2106.0,3.0,5.0,1.0,6.0,5.0,1.0,0.7071067811865476,0.0,1.4142135623730951,4.242640687119285,2.1213203435596424,0.0,10.606601717798213,1.4142135623730951,1.4142135623730951,0.0,0.0,120.20815280171308,2.1213203435596424,0.7071067811865476,0.7071067811865476,1.4142135623730951,2.1213203435596424,0.7071067811865476,2.0,2.0,3.0,10.0,5.0,0.0,11.0,5.0,2.0,0.0,1138.0,3.0,3.0,1.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,4.0,2.0,0.0,-4.0,3.0,0.0,0.0,968.0,0.0,2.0,0.0,2.0,1.0,0.0,1.5,2.0,2.0,7.0,3.5,0.0,3.5,4.0,1.0,0.0,1053.0,1.5,2.5,0.5,3.0,2.5,0.5,25.0,13.0,314
315,Donald Sloan,2,0.21749404685667517,0.0,0.0,1.0,2.0,3.0,0.0,-10.0,4.0,0.0,6.0,0.0,877.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7071067811865476,1.4142135623730951,0.7071067811865476,0.0,1.4142135623730951,1.4142135623730951,0.0,0.0,0.0,36.062445840513924,0.0,1.4142135623730951,0.7071067811865476,0.0,0.7071067811865476,0.0,0.0,0.0,1.0,2.0,2.0,0.0,-4.0,3.0,0.0,0.0,464.0,0.0,3.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,-6.0,1.0,0.0,0.0,413.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.0,-5.0,2.0,0.0,0.0,438.5,0.0,2.0,0.5,0.0,0.5,0.0,25.0,13.0,315
316,Lavoy Allen,2,0.7706385009858266,0.0,2.0,0.0,9.0,6.0,0.0,-13.0,2.0,1.0,6.0,0.0,1331.0,1.0,2.0,4.0,2.0,3.0,0.0,0.0,1.4142135623730951,0.0,6.363961030678928,1.4142135623730951,0.0,2.1213203435596424,0.0,0.7071067811865476,0.0,0.0,153.4421715174808,0.7071067811865476,0.0,1.4142135623730951,1.4142135623730951,2.1213203435596424,0.0,0.0,2.0,0.0,9.0,4.0,0.0,-5.0,1.0,1.0,0.0,774.0,1.0,1.0,3.0,2.0,3.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,-8.0,1.0,0.0,0.0,557.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5,3.0,0.0,-6.5,1.0,0.5,0.0,665.5,0.5,1.0,2.0,1.0,1.5,0.0,25.0,13.0,316
317,Chris Copeland,2,0.5733055326606153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,13.0,317
318,Solomon Hill,2,0.6770385154724784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,13.0,318
319,Luol Deng,1,0.658264420154157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,13.0,319
320,Tristan Thompson,1,0.7732136743410027,0.0,0.0,0.0,8.0,7.0,1.0,28.0,2.0,0.0,3.0,1.0,1262.0,0.0,2.0,2.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,8.0,7.0,1.0,28.0,2.0,0.0,1.0,1262.0,0.0,2.0,2.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,8.0,7.0,1.0,28.0,2.0,0.0,1.0,1262.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,7.0,1.0,28.0,2.0,0.0,1.0,1262.0,0.0,2.0,2.0,0.0,4.0,0.0,26.0,15.0,320
321,Spencer Hawes,1,0.47487570534466417,5.0,8.0,1.0,20.0,10.0,2.0,18.0,11.0,0.0,3.0,1.0,1948.0,4.0,6.0,0.0,8.0,6.0,2.0,,,,,,,,,,,,,,,,,,,5.0,8.0,1.0,20.0,10.0,2.0,18.0,11.0,0.0,1.0,1948.0,4.0,6.0,0.0,8.0,6.0,2.0,,,,,,,,,,,,,,,,,,5.0,8.0,1.0,20.0,10.0,2.0,18.0,11.0,0.0,1.0,1948.0,4.0,6.0,0.0,8.0,6.0,2.0,5.0,8.0,1.0,20.0,10.0,2.0,18.0,11.0,0.0,1.0,1948.0,4.0,6.0,0.0,8.0,6.0,2.0,26.0,15.0,321
322,Dion Waiters,1,0.6659449270136715,0.0,2.0,0.0,20.0,16.0,1.0,17.0,8.0,1.0,3.0,1.0,2010.0,1.0,8.0,5.0,2.0,7.0,0.0,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,20.0,16.0,1.0,17.0,8.0,1.0,1.0,2010.0,1.0,8.0,5.0,2.0,7.0,0.0,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,20.0,16.0,1.0,17.0,8.0,1.0,1.0,2010.0,1.0,8.0,5.0,2.0,7.0,0.0,0.0,2.0,0.0,20.0,16.0,1.0,17.0,8.0,1.0,1.0,2010.0,1.0,8.0,5.0,2.0,7.0,0.0,26.0,15.0,322
323,Kyrie Irving,1,0.02511732282306489,0.0,3.0,0.0,26.0,15.0,0.0,10.0,0.0,3.0,3.0,1.0,2011.0,3.0,0.0,3.0,4.0,10.0,1.0,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,26.0,15.0,0.0,10.0,0.0,3.0,1.0,2011.0,3.0,0.0,3.0,4.0,10.0,1.0,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,26.0,15.0,0.0,10.0,0.0,3.0,1.0,2011.0,3.0,0.0,3.0,4.0,10.0,1.0,0.0,3.0,0.0,26.0,15.0,0.0,10.0,0.0,3.0,1.0,2011.0,3.0,0.0,3.0,4.0,10.0,1.0,26.0,15.0,323
324,Jarrett Jack,1,0.28466194031024583,0.0,3.0,0.0,17.0,8.0,0.0,20.0,6.0,4.0,3.0,1.0,1707.0,1.0,6.0,8.0,4.0,7.0,1.0,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,17.0,8.0,0.0,20.0,6.0,4.0,1.0,1707.0,1.0,6.0,8.0,4.0,7.0,1.0,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,17.0,8.0,0.0,20.0,6.0,4.0,1.0,1707.0,1.0,6.0,8.0,4.0,7.0,1.0,0.0,3.0,0.0,17.0,8.0,0.0,20.0,6.0,4.0,1.0,1707.0,1.0,6.0,8.0,4.0,7.0,1.0,26.0,15.0,324
325,Matthew Dellavedova,1,0.9175354690705319,0.0,2.0,0.0,13.0,9.0,0.0,-2.0,4.0,3.0,3.0,0.0,1814.0,2.0,4.0,4.0,2.0,5.0,1.0,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,13.0,9.0,0.0,-2.0,4.0,3.0,0.0,1814.0,2.0,4.0,4.0,2.0,5.0,1.0,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,13.0,9.0,0.0,-2.0,4.0,3.0,0.0,1814.0,2.0,4.0,4.0,2.0,5.0,1.0,0.0,2.0,0.0,13.0,9.0,0.0,-2.0,4.0,3.0,0.0,1814.0,2.0,4.0,4.0,2.0,5.0,1.0,26.0,15.0,325
326,Tyler Zeller,1,0.12746792633131077,0.0,0.0,0.0,3.0,5.0,0.0,8.0,2.0,0.0,3.0,0.0,1325.0,0.0,2.0,5.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,5.0,0.0,8.0,2.0,0.0,0.0,1325.0,0.0,2.0,5.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,5.0,0.0,8.0,2.0,0.0,0.0,1325.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,8.0,2.0,0.0,0.0,1325.0,0.0,2.0,5.0,0.0,1.0,0.0,26.0,15.0,326
327,Alonzo Gee,1,0.15153800844113707,1.0,0.0,2.0,4.0,3.0,0.0,9.0,3.0,1.0,3.0,0.0,1119.0,1.0,2.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,1.0,0.0,2.0,4.0,3.0,0.0,9.0,3.0,1.0,0.0,1119.0,1.0,2.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,2.0,4.0,3.0,0.0,9.0,3.0,1.0,0.0,1119.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,4.0,3.0,0.0,9.0,3.0,1.0,0.0,1119.0,1.0,2.0,0.0,0.0,2.0,0.0,26.0,15.0,327
328,Sergey Karasev,1,0.9154658070716758,0.0,1.0,1.0,3.0,3.0,0.0,-7.0,1.0,0.0,3.0,0.0,939.0,2.0,1.0,0.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,3.0,3.0,0.0,-7.0,1.0,0.0,0.0,939.0,2.0,1.0,0.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,3.0,3.0,0.0,-7.0,1.0,0.0,0.0,939.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,-7.0,1.0,0.0,0.0,939.0,2.0,1.0,0.0,2.0,1.0,1.0,26.0,15.0,328
329,Scotty Hopson,1,0.5752509205292755,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,156.0,1.0,0.0,1.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,156.0,1.0,0.0,1.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,156.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,156.0,1.0,0.0,1.0,0.0,2.0,0.0,26.0,15.0,329
330,Anderson Varejao,1,0.1560339874974237,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,109.0,0.0,0.0,0.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,2.0,0.0,1.0,26.0,15.0,330
331,Maurice Harkless,2,0.9361454430743293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.0,331
332,Kyle O'Quinn,2,0.45094474348793956,0.0,0.0,3.0,12.0,10.0,0.0,-33.0,5.0,4.0,6.0,2.0,3126.0,3.0,5.0,1.0,0.0,5.0,3.0,0.0,0.0,2.1213203435596424,5.656854249492381,2.8284271247461903,0.0,6.363961030678928,0.7071067811865476,1.4142135623730951,0.0,0.0,412.95036021294374,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,2.1213203435596424,0.7071067811865476,0.0,0.0,3.0,10.0,7.0,0.0,-12.0,3.0,3.0,1.0,1855.0,2.0,3.0,1.0,0.0,4.0,2.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,3.0,0.0,-21.0,2.0,1.0,1.0,1271.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.5,6.0,5.0,0.0,-16.5,2.5,2.0,1.0,1563.0,1.5,2.5,0.5,0.0,2.5,1.5,27.0,15.0,332
333,Nikola Vucevic,2,0.36049197132418687,3.0,2.0,8.0,18.0,25.0,1.0,-13.0,11.0,4.0,6.0,2.0,2861.0,8.0,8.0,3.0,2.0,8.0,3.0,0.7071067811865476,1.4142135623730951,1.4142135623730951,1.4142135623730951,10.606601717798213,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,491.4392129246505,0.0,0.0,0.7071067811865476,1.4142135623730951,1.4142135623730951,2.1213203435596424,2.0,2.0,5.0,10.0,20.0,1.0,-6.0,6.0,2.0,1.0,1778.0,4.0,4.0,2.0,2.0,5.0,3.0,,,,,,,,,,,,,,,,,,1.0,0.0,3.0,8.0,5.0,0.0,-7.0,5.0,2.0,1.0,1083.0,4.0,4.0,1.0,0.0,3.0,0.0,1.5,1.0,4.0,9.0,12.5,0.5,-6.5,5.5,2.0,1.0,1430.5,4.0,4.0,1.5,1.0,4.0,1.5,27.0,15.0,333
334,Arron Afflalo,2,0.2450074877723314,4.0,1.0,0.0,7.0,11.0,0.0,-15.0,7.0,3.0,6.0,1.0,1637.0,1.0,3.0,2.0,2.0,3.0,3.0,2.8284271247461903,0.7071067811865476,0.0,4.949747468305833,7.7781745930520225,0.0,10.606601717798213,4.949747468305833,2.1213203435596424,0.0,0.7071067811865476,1157.5338008023782,0.7071067811865476,2.1213203435596424,1.4142135623730951,1.4142135623730951,2.1213203435596424,2.1213203435596424,4.0,1.0,0.0,7.0,11.0,0.0,0.0,7.0,3.0,1.0,1637.0,1.0,3.0,2.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,3.5,5.5,0.0,-7.5,3.5,1.5,0.5,818.5,0.5,1.5,1.0,1.0,1.5,1.5,27.0,15.0,334
335,Jameer Nelson,2,0.08568705061377735,1.0,4.0,1.0,15.0,20.0,2.0,-39.0,7.0,1.0,6.0,2.0,3111.0,1.0,6.0,5.0,4.0,5.0,0.0,0.7071067811865476,2.8284271247461903,0.7071067811865476,0.7071067811865476,0.0,1.4142135623730951,2.1213203435596424,0.7071067811865476,0.7071067811865476,0.0,0.0,239.7091988222396,0.7071067811865476,1.4142135623730951,3.5355339059327378,2.8284271247461903,0.7071067811865476,0.0,1.0,4.0,1.0,8.0,10.0,2.0,-18.0,4.0,1.0,1.0,1725.0,1.0,4.0,5.0,4.0,3.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,7.0,10.0,0.0,-21.0,3.0,0.0,1.0,1386.0,0.0,2.0,0.0,0.0,2.0,0.0,0.5,2.0,0.5,7.5,10.0,1.0,-19.5,3.5,0.5,1.0,1555.5,0.5,3.0,2.5,2.0,2.5,0.0,27.0,15.0,335
336,Andrew Nicholson,2,0.5328469959819766,1.0,2.0,0.0,20.0,19.0,1.0,-37.0,4.0,2.0,6.0,2.0,2662.0,2.0,3.0,11.0,3.0,8.0,0.0,0.7071067811865476,1.4142135623730951,0.0,1.4142135623730951,2.1213203435596424,0.7071067811865476,2.1213203435596424,0.0,0.0,0.0,0.0,62.22539674441618,0.0,0.7071067811865476,2.1213203435596424,2.1213203435596424,1.4142135623730951,0.0,1.0,2.0,0.0,11.0,11.0,1.0,-17.0,2.0,1.0,1.0,1375.0,1.0,2.0,7.0,3.0,5.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,9.0,8.0,0.0,-20.0,2.0,1.0,1.0,1287.0,1.0,1.0,4.0,0.0,3.0,0.0,0.5,1.0,0.0,10.0,9.5,0.5,-18.5,2.0,1.0,1.0,1331.0,1.0,1.5,5.5,1.5,4.0,0.0,27.0,15.0,336
337,Victor Oladipo,2,0.3523373071237751,1.0,0.0,0.0,4.0,7.0,0.0,-38.0,4.0,0.0,6.0,1.0,1541.0,7.0,3.0,1.0,0.0,2.0,0.0,0.7071067811865476,0.0,0.0,2.8284271247461903,3.5355339059327378,0.0,1.4142135623730951,1.4142135623730951,0.0,0.0,0.7071067811865476,28.991378028648448,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,1.4142135623730951,0.0,1.0,0.0,0.0,4.0,6.0,0.0,-18.0,3.0,0.0,1.0,791.0,4.0,2.0,1.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,-20.0,1.0,0.0,0.0,750.0,3.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,3.5,0.0,-19.0,2.0,0.0,0.5,770.5,3.5,1.5,0.5,0.0,1.0,0.0,27.0,15.0,337
338,Etwaun Moore,2,0.1841561787952195,2.0,10.0,0.0,37.0,28.0,3.0,-2.0,6.0,4.0,6.0,0.0,3466.0,8.0,4.0,6.0,10.0,12.0,4.0,1.4142135623730951,1.4142135623730951,0.0,3.5355339059327378,5.656854249492381,0.7071067811865476,11.313708498984761,4.242640687119285,0.0,0.0,0.0,125.86500705120545,0.0,2.8284271247461903,1.4142135623730951,1.4142135623730951,2.8284271247461903,0.0,2.0,6.0,0.0,21.0,18.0,2.0,7.0,6.0,2.0,0.0,1822.0,4.0,4.0,4.0,6.0,8.0,2.0,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,16.0,10.0,1.0,-9.0,0.0,2.0,0.0,1644.0,4.0,0.0,2.0,4.0,4.0,2.0,1.0,5.0,0.0,18.5,14.0,1.5,-1.0,3.0,2.0,0.0,1733.0,4.0,2.0,3.0,5.0,6.0,2.0,27.0,15.0,338
339,Tobias Harris,2,0.2836096637954182,0.0,0.0,1.0,16.0,14.0,1.0,5.0,2.0,2.0,6.0,0.0,2391.0,4.0,2.0,2.0,0.0,7.0,0.0,0.0,0.0,0.7071067811865476,2.8284271247461903,0.0,0.7071067811865476,7.7781745930520225,1.4142135623730951,1.4142135623730951,0.0,0.0,57.27564927611035,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,0.7071067811865476,0.0,0.0,0.0,1.0,10.0,7.0,1.0,8.0,2.0,2.0,0.0,1236.0,3.0,2.0,2.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,6.0,7.0,0.0,-3.0,0.0,0.0,0.0,1155.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.5,8.0,7.0,0.5,2.5,1.0,1.0,0.0,1195.5,2.0,1.0,1.0,0.0,3.5,0.0,27.0,15.0,339
340,Doron Lamb,2,0.8078575659580209,4.0,5.0,1.0,26.0,20.0,2.0,14.0,15.0,3.0,6.0,0.0,3147.0,4.0,11.0,2.0,7.0,10.0,1.0,0.0,2.1213203435596424,0.7071067811865476,2.8284271247461903,2.8284271247461903,0.0,0.0,0.7071067811865476,0.7071067811865476,0.0,0.0,444.7701653663384,1.4142135623730951,0.7071067811865476,0.0,2.1213203435596424,0.0,0.7071067811865476,2.0,4.0,1.0,15.0,12.0,1.0,7.0,8.0,2.0,0.0,1888.0,3.0,6.0,1.0,5.0,5.0,1.0,,,,,,,,,,,,,,,,,,2.0,1.0,0.0,11.0,8.0,1.0,7.0,7.0,1.0,0.0,1259.0,1.0,5.0,1.0,2.0,5.0,0.0,2.0,2.5,0.5,13.0,10.0,1.0,7.0,7.5,1.5,0.0,1573.5,2.0,5.5,1.0,3.5,5.0,0.5,27.0,15.0,340
341,Dewayne Dedmon,2,0.5840884811936369,0.0,5.0,0.0,14.0,5.0,0.0,10.0,3.0,5.0,6.0,0.0,2725.0,3.0,3.0,2.0,5.0,3.0,0.0,0.0,3.5355339059327378,0.0,9.899494936611665,3.5355339059327378,0.0,12.727922061357855,0.7071067811865476,2.1213203435596424,0.0,0.0,152.02795795510772,0.7071067811865476,0.7071067811865476,0.0,3.5355339059327378,2.1213203435596424,0.0,0.0,5.0,0.0,14.0,5.0,0.0,14.0,2.0,4.0,0.0,1470.0,2.0,2.0,1.0,5.0,3.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,1.0,1.0,0.0,1255.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.5,0.0,7.0,2.5,0.0,5.0,1.5,2.5,0.0,1362.5,1.5,1.5,1.0,2.5,1.5,0.0,27.0,15.0,341
342,Jason Maxiell,2,0.4156640718204623,7.0,3.0,0.0,9.0,7.0,1.0,-12.0,13.0,2.0,6.0,0.0,2133.0,5.0,6.0,1.0,5.0,3.0,0.0,2.1213203435596424,2.1213203435596424,0.0,3.5355339059327378,2.1213203435596424,0.7071067811865476,1.4142135623730951,2.1213203435596424,0.0,0.0,0.0,50.204581464244875,2.1213203435596424,0.0,0.7071067811865476,3.5355339059327378,0.7071067811865476,0.0,5.0,3.0,0.0,7.0,5.0,1.0,-5.0,8.0,1.0,0.0,1102.0,4.0,3.0,1.0,5.0,2.0,0.0,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,2.0,2.0,0.0,-7.0,5.0,1.0,0.0,1031.0,1.0,3.0,0.0,0.0,1.0,0.0,3.5,1.5,0.0,4.5,3.5,0.5,-6.0,6.5,1.0,0.0,1066.5,2.5,3.0,0.5,2.5,1.5,0.0,27.0,15.0,342
