PlayerId,PlayerName,nb_rows_in_Actions,random_value,SUM(Actions.TotalRebounds),SUM(Actions.OffensiveRebounds),SUM(Actions.Assists),SUM(Actions.PersonalFouls),SUM(Actions.Turnovers),SUM(Actions.3PointsMade),SUM(Actions.FieldGoalsMade),SUM(Actions.FreeThrowsMade),SUM(Actions.FreeThrowAttempts),SUM(Actions.BlocksAgainst),SUM(Actions.PlusMinus),SUM(Actions.Steals),SUM(Actions.Starter),SUM(Actions.Minutes),SUM(Actions.DefensiveRebounds),SUM(Actions.Points),SUM(Actions.BlockedShots),SUM(Actions.FieldGoalAttempts),STD(Actions.TotalRebounds),STD(Actions.OffensiveRebounds),STD(Actions.Assists),STD(Actions.PersonalFouls),STD(Actions.Turnovers),STD(Actions.3PointsMade),STD(Actions.FieldGoalsMade),STD(Actions.FreeThrowsMade),STD(Actions.FreeThrowAttempts),STD(Actions.BlocksAgainst),STD(Actions.PlusMinus),STD(Actions.Steals),STD(Actions.Starter),STD(Actions.Minutes),STD(Actions.DefensiveRebounds),STD(Actions.Points),STD(Actions.BlockedShots),STD(Actions.FieldGoalAttempts),MAX(Actions.TotalRebounds),MAX(Actions.OffensiveRebounds),MAX(Actions.Assists),MAX(Actions.PersonalFouls),MAX(Actions.Turnovers),MAX(Actions.FieldGoalsMade),MAX(Actions.FreeThrowsMade),MAX(Actions.FreeThrowAttempts),MAX(Actions.BlocksAgainst),MAX(Actions.PlusMinus),MAX(Actions.Steals),MAX(Actions.Starter),MAX(Actions.Minutes),MAX(Actions.DefensiveRebounds),MAX(Actions.Points),MAX(Actions.BlockedShots),MAX(Actions.FieldGoalAttempts),SKEW(Actions.TotalRebounds),SKEW(Actions.OffensiveRebounds),SKEW(Actions.Assists),SKEW(Actions.PersonalFouls),SKEW(Actions.Turnovers),SKEW(Actions.FieldGoalsMade),SKEW(Actions.FreeThrowsMade),SKEW(Actions.FreeThrowAttempts),SKEW(Actions.BlocksAgainst),SKEW(Actions.PlusMinus),SKEW(Actions.Steals),SKEW(Actions.Starter),SKEW(Actions.Minutes),SKEW(Actions.DefensiveRebounds),SKEW(Actions.Points),SKEW(Actions.BlockedShots),SKEW(Actions.FieldGoalAttempts),MIN(Actions.TotalRebounds),MIN(Actions.OffensiveRebounds),MIN(Actions.Assists),MIN(Actions.PersonalFouls),MIN(Actions.Turnovers),MIN(Actions.FieldGoalsMade),MIN(Actions.FreeThrowsMade),MIN(Actions.FreeThrowAttempts),MIN(Actions.BlocksAgainst),MIN(Actions.PlusMinus),MIN(Actions.Steals),MIN(Actions.Starter),MIN(Actions.Minutes),MIN(Actions.DefensiveRebounds),MIN(Actions.Points),MIN(Actions.BlockedShots),MIN(Actions.FieldGoalAttempts),MEAN(Actions.TotalRebounds),MEAN(Actions.OffensiveRebounds),MEAN(Actions.Assists),MEAN(Actions.PersonalFouls),MEAN(Actions.Turnovers),MEAN(Actions.FieldGoalsMade),MEAN(Actions.FreeThrowsMade),MEAN(Actions.FreeThrowAttempts),MEAN(Actions.BlocksAgainst),MEAN(Actions.PlusMinus),MEAN(Actions.Steals),MEAN(Actions.Starter),MEAN(Actions.Minutes),MEAN(Actions.DefensiveRebounds),MEAN(Actions.Points),MEAN(Actions.BlockedShots),MEAN(Actions.FieldGoalAttempts),MODE(Actions.GameId),MODE(Actions.TeamId),add_numerical
323,Kyrie Irving,1,0.12425024033035903,0.0,0.0,3.0,3.0,3.0,3.0,10.0,3.0,4.0,0.0,10.0,1.0,1.0,2011.0,0.0,26.0,0.0,15.0,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,3.0,3.0,10.0,3.0,4.0,0.0,10.0,1.0,1.0,2011.0,0.0,26.0,0.0,15.0,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,3.0,3.0,10.0,3.0,4.0,0.0,10.0,1.0,1.0,2011.0,0.0,26.0,0.0,15.0,0.0,0.0,3.0,3.0,3.0,10.0,3.0,4.0,0.0,10.0,1.0,1.0,2011.0,0.0,26.0,0.0,15.0,15.0,26.0,323
324,Jarrett Jack,1,0.9499357328471485,6.0,0.0,8.0,1.0,4.0,3.0,7.0,3.0,4.0,0.0,20.0,1.0,1.0,1707.0,6.0,17.0,0.0,8.0,,,,,,,,,,,,,,,,,,,6.0,0.0,8.0,1.0,4.0,7.0,3.0,4.0,0.0,20.0,1.0,1.0,1707.0,6.0,17.0,0.0,8.0,,,,,,,,,,,,,,,,,,6.0,0.0,8.0,1.0,4.0,7.0,3.0,4.0,0.0,20.0,1.0,1.0,1707.0,6.0,17.0,0.0,8.0,6.0,0.0,8.0,1.0,4.0,7.0,3.0,4.0,0.0,20.0,1.0,1.0,1707.0,6.0,17.0,0.0,8.0,15.0,26.0,324
325,Matthew Dellavedova,1,0.48993650618277806,4.0,0.0,4.0,2.0,3.0,3.0,5.0,2.0,2.0,0.0,-2.0,1.0,0.0,1814.0,4.0,13.0,0.0,9.0,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,2.0,3.0,5.0,2.0,2.0,0.0,-2.0,1.0,0.0,1814.0,4.0,13.0,0.0,9.0,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,2.0,3.0,5.0,2.0,2.0,0.0,-2.0,1.0,0.0,1814.0,4.0,13.0,0.0,9.0,4.0,0.0,4.0,2.0,3.0,5.0,2.0,2.0,0.0,-2.0,1.0,0.0,1814.0,4.0,13.0,0.0,9.0,15.0,26.0,325
326,Tyler Zeller,1,0.9115909750114486,2.0,0.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,1325.0,2.0,3.0,0.0,5.0,,,,,,,,,,,,,,,,,,,2.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,1325.0,2.0,3.0,0.0,5.0,,,,,,,,,,,,,,,,,,2.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,1325.0,2.0,3.0,0.0,5.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,1325.0,2.0,3.0,0.0,5.0,15.0,26.0,326
327,Alonzo Gee,1,0.627126843955076,3.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,1119.0,2.0,4.0,2.0,3.0,,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,1119.0,2.0,4.0,2.0,3.0,,,,,,,,,,,,,,,,,,3.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,1119.0,2.0,4.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,1119.0,2.0,4.0,2.0,3.0,15.0,26.0,327
328,Sergey Karasev,1,0.32326156579446974,1.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0.0,-7.0,1.0,0.0,939.0,1.0,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,-7.0,1.0,0.0,939.0,1.0,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,-7.0,1.0,0.0,939.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,-7.0,1.0,0.0,939.0,1.0,3.0,1.0,3.0,15.0,26.0,328
329,Scotty Hopson,1,0.9877850025407727,0.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,156.0,0.0,4.0,0.0,2.0,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,156.0,0.0,4.0,0.0,2.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,156.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,156.0,0.0,4.0,0.0,2.0,15.0,26.0,329
330,Anderson Varejao,1,0.46694725826035655,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,109.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,109.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,109.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,109.0,0.0,1.0,0.0,0.0,15.0,26.0,330
331,Maurice Harkless,2,0.14953792953558454,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,26.0,331
332,Kyle O'Quinn,2,0.36146756016350745,5.0,0.0,1.0,3.0,4.0,6.0,5.0,0.0,0.0,0.0,-33.0,3.0,2.0,3126.0,5.0,12.0,3.0,10.0,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,1.4142135623730951,0.0,2.1213203435596424,0.0,0.0,0.0,6.363961030678928,0.7071067811865476,0.0,412.95036021294374,0.7071067811865476,5.656854249492381,2.1213203435596424,2.8284271247461903,3.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,-12.0,2.0,1.0,1855.0,3.0,10.0,3.0,7.0,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-21.0,1.0,1.0,1271.0,2.0,2.0,0.0,3.0,2.5,0.0,0.5,1.5,2.0,2.5,0.0,0.0,0.0,-16.5,1.5,1.0,1563.0,2.5,6.0,1.5,5.0,15.0,27.0,332
333,Nikola Vucevic,2,0.32107685768253547,11.0,3.0,3.0,8.0,4.0,6.0,8.0,2.0,2.0,1.0,-13.0,3.0,2.0,2861.0,8.0,18.0,8.0,25.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.7071067811865476,0.7071067811865476,2.1213203435596424,0.0,491.4392129246505,0.0,1.4142135623730951,1.4142135623730951,10.606601717798213,6.0,2.0,2.0,4.0,2.0,5.0,2.0,2.0,1.0,-6.0,3.0,1.0,1778.0,4.0,10.0,5.0,20.0,,,,,,,,,,,,,,,,,,5.0,1.0,1.0,4.0,2.0,3.0,0.0,0.0,0.0,-7.0,0.0,1.0,1083.0,4.0,8.0,3.0,5.0,5.5,1.5,1.5,4.0,2.0,4.0,1.0,1.0,0.5,-6.5,1.5,1.0,1430.5,4.0,9.0,4.0,12.5,15.0,27.0,333
334,Arron Afflalo,2,0.8836379038078054,7.0,4.0,2.0,1.0,3.0,6.0,3.0,1.0,2.0,0.0,-15.0,3.0,1.0,1637.0,3.0,7.0,0.0,11.0,4.949747468305833,2.8284271247461903,1.4142135623730951,0.7071067811865476,2.1213203435596424,0.0,2.1213203435596424,0.7071067811865476,1.4142135623730951,0.0,10.606601717798213,2.1213203435596424,0.7071067811865476,1157.5338008023782,2.1213203435596424,4.949747468305833,0.0,7.7781745930520225,7.0,4.0,2.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,3.0,1.0,1637.0,3.0,7.0,0.0,11.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2.0,1.0,0.5,1.5,1.5,0.5,1.0,0.0,-7.5,1.5,0.5,818.5,1.5,3.5,0.0,5.5,15.0,27.0,334
335,Jameer Nelson,2,0.41842382497856134,7.0,1.0,5.0,1.0,1.0,6.0,5.0,4.0,4.0,2.0,-39.0,0.0,2.0,3111.0,6.0,15.0,1.0,20.0,0.7071067811865476,0.7071067811865476,3.5355339059327378,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,2.8284271247461903,2.8284271247461903,1.4142135623730951,2.1213203435596424,0.0,0.0,239.7091988222396,1.4142135623730951,0.7071067811865476,0.7071067811865476,0.0,4.0,1.0,5.0,1.0,1.0,3.0,4.0,4.0,2.0,-18.0,0.0,1.0,1725.0,4.0,8.0,1.0,10.0,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-21.0,0.0,1.0,1386.0,2.0,7.0,0.0,10.0,3.5,0.5,2.5,0.5,0.5,2.5,2.0,2.0,1.0,-19.5,0.0,1.0,1555.5,3.0,7.5,0.5,10.0,15.0,27.0,335
336,Andrew Nicholson,2,0.20334758986159218,4.0,1.0,11.0,2.0,2.0,6.0,8.0,2.0,3.0,1.0,-37.0,0.0,2.0,2662.0,3.0,20.0,0.0,19.0,0.0,0.7071067811865476,2.1213203435596424,0.0,0.0,0.0,1.4142135623730951,1.4142135623730951,2.1213203435596424,0.7071067811865476,2.1213203435596424,0.0,0.0,62.22539674441618,0.7071067811865476,1.4142135623730951,0.0,2.1213203435596424,2.0,1.0,7.0,1.0,1.0,5.0,2.0,3.0,1.0,-17.0,0.0,1.0,1375.0,2.0,11.0,0.0,11.0,,,,,,,,,,,,,,,,,,2.0,0.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,-20.0,0.0,1.0,1287.0,1.0,9.0,0.0,8.0,2.0,0.5,5.5,1.0,1.0,4.0,1.0,1.5,0.5,-18.5,0.0,1.0,1331.0,1.5,10.0,0.0,9.5,15.0,27.0,336
337,Victor Oladipo,2,0.294850338544152,4.0,1.0,1.0,7.0,0.0,6.0,2.0,0.0,0.0,0.0,-38.0,0.0,1.0,1541.0,3.0,4.0,0.0,7.0,1.4142135623730951,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,0.0,1.4142135623730951,0.0,0.0,0.0,1.4142135623730951,0.0,0.7071067811865476,28.991378028648448,0.7071067811865476,2.8284271247461903,0.0,3.5355339059327378,3.0,1.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,-18.0,0.0,1.0,791.0,2.0,4.0,0.0,6.0,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,750.0,1.0,0.0,0.0,1.0,2.0,0.5,0.5,3.5,0.0,1.0,0.0,0.0,0.0,-19.0,0.0,0.5,770.5,1.5,2.0,0.0,3.5,15.0,27.0,337
338,Etwaun Moore,2,0.29761772584797097,6.0,2.0,6.0,8.0,4.0,6.0,12.0,10.0,10.0,3.0,-2.0,4.0,0.0,3466.0,4.0,37.0,0.0,28.0,4.242640687119285,1.4142135623730951,1.4142135623730951,0.0,0.0,0.0,2.8284271247461903,1.4142135623730951,1.4142135623730951,0.7071067811865476,11.313708498984761,0.0,0.0,125.86500705120545,2.8284271247461903,3.5355339059327378,0.0,5.656854249492381,6.0,2.0,4.0,4.0,2.0,8.0,6.0,6.0,2.0,7.0,2.0,0.0,1822.0,4.0,21.0,0.0,18.0,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,4.0,2.0,4.0,4.0,4.0,1.0,-9.0,2.0,0.0,1644.0,0.0,16.0,0.0,10.0,3.0,1.0,3.0,4.0,2.0,6.0,5.0,5.0,1.5,-1.0,2.0,0.0,1733.0,2.0,18.5,0.0,14.0,15.0,27.0,338
339,Tobias Harris,2,0.8851684105093568,2.0,0.0,2.0,4.0,2.0,6.0,7.0,0.0,0.0,1.0,5.0,0.0,0.0,2391.0,2.0,16.0,1.0,14.0,1.4142135623730951,0.0,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.0,0.7071067811865476,0.0,0.0,0.7071067811865476,7.7781745930520225,0.0,0.0,57.27564927611035,1.4142135623730951,2.8284271247461903,0.7071067811865476,0.0,2.0,0.0,2.0,3.0,2.0,4.0,0.0,0.0,1.0,8.0,0.0,0.0,1236.0,2.0,10.0,1.0,7.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,-3.0,0.0,0.0,1155.0,0.0,6.0,0.0,7.0,1.0,0.0,1.0,2.0,1.0,3.5,0.0,0.0,0.5,2.5,0.0,0.0,1195.5,1.0,8.0,0.5,7.0,15.0,27.0,339
340,Doron Lamb,2,0.24906369731223776,15.0,4.0,2.0,4.0,3.0,6.0,10.0,5.0,7.0,2.0,14.0,1.0,0.0,3147.0,11.0,26.0,1.0,20.0,0.7071067811865476,0.0,0.0,1.4142135623730951,0.7071067811865476,0.0,0.0,2.1213203435596424,2.1213203435596424,0.0,0.0,0.7071067811865476,0.0,444.7701653663384,0.7071067811865476,2.8284271247461903,0.7071067811865476,2.8284271247461903,8.0,2.0,1.0,3.0,2.0,5.0,4.0,5.0,1.0,7.0,1.0,0.0,1888.0,6.0,15.0,1.0,12.0,,,,,,,,,,,,,,,,,,7.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,7.0,0.0,0.0,1259.0,5.0,11.0,0.0,8.0,7.5,2.0,1.0,2.0,1.5,5.0,2.5,3.5,1.0,7.0,0.5,0.0,1573.5,5.5,13.0,0.5,10.0,15.0,27.0,340
341,Dewayne Dedmon,2,0.4244024901254482,3.0,0.0,2.0,3.0,5.0,6.0,3.0,5.0,5.0,0.0,10.0,0.0,0.0,2725.0,3.0,14.0,0.0,5.0,0.7071067811865476,0.0,0.0,0.7071067811865476,2.1213203435596424,0.0,2.1213203435596424,3.5355339059327378,3.5355339059327378,0.0,12.727922061357855,0.0,0.0,152.02795795510772,0.7071067811865476,9.899494936611665,0.0,3.5355339059327378,2.0,0.0,1.0,2.0,4.0,3.0,5.0,5.0,0.0,14.0,0.0,0.0,1470.0,2.0,14.0,0.0,5.0,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,1255.0,1.0,0.0,0.0,0.0,1.5,0.0,1.0,1.5,2.5,1.5,2.5,2.5,0.0,5.0,0.0,0.0,1362.5,1.5,7.0,0.0,2.5,15.0,27.0,341
342,Jason Maxiell,2,0.9895634058191027,13.0,7.0,1.0,5.0,2.0,6.0,3.0,3.0,5.0,1.0,-12.0,0.0,0.0,2133.0,6.0,9.0,0.0,7.0,2.1213203435596424,2.1213203435596424,0.7071067811865476,2.1213203435596424,0.0,0.0,0.7071067811865476,2.1213203435596424,3.5355339059327378,0.7071067811865476,1.4142135623730951,0.0,0.0,50.204581464244875,0.0,3.5355339059327378,0.0,2.1213203435596424,8.0,5.0,1.0,4.0,1.0,2.0,3.0,5.0,1.0,-5.0,0.0,0.0,1102.0,3.0,7.0,0.0,5.0,,,,,,,,,,,,,,,,,,5.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-7.0,0.0,0.0,1031.0,3.0,2.0,0.0,2.0,6.5,3.5,0.5,2.5,1.0,1.5,1.5,2.5,0.5,-6.0,0.0,0.0,1066.5,3.0,4.5,0.0,3.5,15.0,27.0,342
343,Ronnie Price,2,0.41559726579725687,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,27.0,343
344,Julyan Stone,2,0.23698956306731322,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,27.0,344
345,Ray Allen,1,0.040060981539954854,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,345
346,Ronny Turiaf,1,0.9584778414067653,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18.0,346
347,Kawhi Leonard,2,0.5618888616902574,7.0,3.0,2.0,2.0,1.0,3.0,5.0,1.0,3.0,0.0,7.0,0.0,0.0,1301.0,4.0,11.0,3.0,5.0,,,,,,,,,,,,,,,,,,,7.0,3.0,2.0,2.0,1.0,5.0,1.0,3.0,0.0,7.0,0.0,0.0,1301.0,4.0,11.0,3.0,5.0,,,,,,,,,,,,,,,,,,7.0,3.0,2.0,2.0,1.0,5.0,1.0,3.0,0.0,7.0,0.0,0.0,1301.0,4.0,11.0,3.0,5.0,7.0,3.0,2.0,2.0,1.0,5.0,1.0,3.0,0.0,7.0,0.0,0.0,1301.0,4.0,11.0,3.0,5.0,21.0,14.0,347
348,Tim Duncan,2,0.09251514120597448,6.0,0.0,4.0,4.0,3.0,6.0,12.0,3.0,3.0,1.0,15.0,7.0,2.0,3486.0,6.0,28.0,0.0,24.0,1.4142135623730951,0.0,1.4142135623730951,2.8284271247461903,0.7071067811865476,0.0,2.8284271247461903,2.1213203435596424,2.1213203435596424,0.7071067811865476,10.606601717798213,0.7071067811865476,0.0,31.11269837220809,1.4142135623730951,4.242640687119285,0.0,4.242640687119285,4.0,0.0,3.0,4.0,2.0,8.0,3.0,3.0,1.0,15.0,4.0,1.0,1765.0,4.0,17.0,0.0,15.0,,,,,,,,,,,,,,,,,,2.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,1721.0,2.0,11.0,0.0,9.0,3.0,0.0,2.0,2.0,1.5,6.0,1.5,1.5,0.5,7.5,3.5,1.0,1743.0,3.0,14.0,0.0,12.0,22.0,28.0,348
349,Boris Diaw,2,0.8605239836385057,16.0,5.0,1.0,4.0,1.0,6.0,12.0,8.0,10.0,1.0,-2.0,0.0,2.0,2917.0,11.0,32.0,2.0,26.0,0.0,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.0,1.4142135623730951,4.242640687119285,4.242640687119285,0.7071067811865476,11.313708498984761,0.0,0.0,335.87572106361006,0.7071067811865476,1.4142135623730951,1.4142135623730951,2.8284271247461903,8.0,3.0,1.0,2.0,1.0,7.0,7.0,8.0,1.0,7.0,0.0,1.0,1696.0,6.0,17.0,2.0,15.0,,,,,,,,,,,,,,,,,,8.0,2.0,0.0,2.0,0.0,5.0,1.0,2.0,0.0,-9.0,0.0,1.0,1221.0,5.0,15.0,0.0,11.0,8.0,2.5,0.5,2.0,0.5,6.0,4.0,5.0,0.5,-1.0,0.0,1.0,1458.5,5.5,16.0,1.0,13.0,22.0,28.0,349
350,Daniel Green,2,0.9935644337837648,6.0,2.0,7.0,3.0,4.0,6.0,7.0,2.0,2.0,0.0,-4.0,0.0,1.0,3506.0,4.0,16.0,0.0,15.0,0.0,0.0,2.1213203435596424,2.1213203435596424,2.8284271247461903,0.0,0.7071067811865476,1.4142135623730951,1.4142135623730951,0.0,19.79898987322333,0.0,0.7071067811865476,360.62445840513925,0.0,0.0,0.0,2.1213203435596424,3.0,1.0,5.0,3.0,4.0,4.0,2.0,2.0,0.0,12.0,0.0,1.0,2008.0,2.0,8.0,0.0,9.0,,,,,,,,,,,,,,,,,,3.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,-16.0,0.0,0.0,1498.0,2.0,8.0,0.0,6.0,3.0,1.0,3.5,1.5,2.0,3.5,1.0,1.0,0.0,-2.0,0.0,0.5,1753.0,2.0,8.0,0.0,7.5,22.0,28.0,350
351,Tony Parker,2,0.10400681876459161,9.0,1.0,4.0,4.0,2.0,6.0,6.0,1.0,2.0,0.0,15.0,0.0,2.0,3795.0,8.0,16.0,1.0,14.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0,1.4142135623730951,0.7071067811865476,1.4142135623730951,0.0,17.67766952966369,0.0,0.0,406.5863991822648,0.0,4.242640687119285,0.7071067811865476,2.8284271247461903,5.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,0.0,20.0,0.0,1.0,2185.0,4.0,11.0,1.0,9.0,,,,,,,,,,,,,,,,,,4.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,-5.0,0.0,1.0,1610.0,4.0,5.0,0.0,5.0,4.5,0.5,2.0,2.0,1.0,3.0,0.5,1.0,0.0,7.5,0.0,1.0,1897.5,4.0,8.0,0.5,7.0,22.0,28.0,351
